Id,Weekly_Sales
10_55_2013-06-21,12350.685539415337
10_55_2013-06-28,12347.219921082002
10_55_2013-07-05,12245.535004415338
10_55_2013-07-12,12358.117402272479
10_55_2013-07-19,12264.114957272473
10_55_2013-07-26,12385.963115605808
10_56_2012-11-02,991.3416364338085
10_56_2012-11-09,719.2881170855501
10_56_2012-11-16,768.6751505024254
10_56_2012-11-23,931.659510677864
10_56_2012-11-30,838.1666562918992
10_56_2012-12-07,803.8833290111974
10_56_2012-12-14,774.7045732217235
10_56_2012-12-21,755.5658155024254
10_56_2012-12-28,685.8586632217236
10_56_2013-01-04,897.5824649163446
10_56_2013-01-11,888.4602806306303
10_56_2013-01-18,968.5726939639637
10_56_2013-01-25,1265.381437297297
10_56_2013-02-01,1420.4975095195193
10_56_2013-02-08,1712.9389978528527
10_56_2013-02-15,1367.5921406306304
10_56_2013-02-22,1488.3610645195201
10_56_2013-03-01,1386.016050841359
10_56_2013-03-08,1431.9072858413585
10_56_2013-03-15,1410.0277708413587
10_56_2013-03-22,1411.7296075080253
10_56_2013-03-29,1411.3210208413586
10_56_2013-04-05,1336.1150051026532
10_56_2013-04-12,1343.0148215312247
10_56_2013-04-19,1306.429464150272
10_56_2013-04-26,1331.903009150272
10_56_2013-05-03,1175.5753101026526
10_56_2013-05-10,1301.276455102653
10_56_2013-05-17,1089.4956915312239
10_56_2013-05-24,576.6464742370724
10_56_2013-05-31,532.0913692370724
10_56_2013-06-07,430.8149981638287
10_56_2013-06-14,418.05309649716196
10_56_2013-06-21,420.80715983049527
10_56_2013-06-28,416.1696598304953
10_56_2013-07-05,388.074917965416
10_56_2013-07-12,389.085532965416
10_56_2013-07-19,394.22582225113024
10_56_2013-07-26,417.82302867970174
10_58_2012-11-02,5095.907309081426
10_58_2012-11-09,3803.2928299192245
10_58_2012-11-16,4089.9839965858914
10_58_2012-11-23,3759.94752436367
10_58_2012-11-30,4163.134288994339
10_58_2012-12-07,4144.998303252559
10_58_2012-12-14,4220.092079919225
10_58_2012-12-21,4245.551396585892
10_58_2012-12-28,3973.29777436367
10_58_2013-01-04,3412.554289902033
10_58_2013-01-11,3416.4367899020326
10_58_2013-01-18,3487.042539902033
10_58_2013-01-25,3648.082149551156
10_58_2013-02-01,3496.220649551156
10_58_2013-02-08,3486.077828122585
10_58_2013-02-15,3682.513649551156
10_58_2013-02-22,3292.3789178661746
10_58_2013-03-01,3623.8947826680396
10_58_2013-03-08,3456.2848724116284
10_58_2013-03-15,3458.522872411629
10_58_2013-03-22,3451.4290390782953
10_58_2013-03-29,3434.8548724116285
10_58_2013-04-05,3424.2909726447288
10_58_2013-04-12,3506.029805978062
10_58_2013-04-19,3168.3682052454615
10_58_2013-04-26,3184.814288578795
10_58_2013-05-03,3711.3292882538512
10_58_2013-05-10,3700.1089933820563
10_58_2013-05-17,3725.0670382538506
10_58_2013-05-24,3684.167514444327
10_58_2013-05-31,3810.0858536973224
10_58_2013-06-07,4233.638601191056
10_58_2013-06-14,4600.592529762485
10_58_2013-06-21,4573.1841964291525
10_58_2013-06-28,4514.316696429152
10_58_2013-07-05,4515.4869666436125
10_58_2013-07-12,4317.18688331028
10_58_2013-07-19,4292.0986095007565
10_58_2013-07-26,4342.599269500756
10_59_2012-11-02,405.1020255907671
10_59_2012-11-09,509.3763747574339
10_59_2012-11-16,1312.7761662681066
10_59_2012-11-23,1882.7330637157677
10_59_2012-11-30,1999.2608278454886
10_59_2012-12-07,3622.3209243867645
10_59_2012-12-14,6127.2027518226605
10_59_2012-12-21,12349.816891190474
10_59_2012-12-28,13454.10724848932
10_59_2013-01-04,1647.9837203067768
10_59_2013-01-11,928.9748320500715
10_59_2013-01-18,904.5649670500712
10_59_2013-01-25,309.54426205007144
10_59_2013-02-01,578.5290773153239
10_59_2013-02-08,333.47984628084055
10_59_2013-02-15,893.1431073153236
10_59_2013-02-22,309.8324112808407
10_59_2013-03-01,833.4663912808405
10_59_2013-03-08,302.77065461417396
10_59_2013-03-15,313.4508912808406
10_59_2013-03-22,290.8605679475074
10_59_2013-03-29,283.8844939891741
10_59_2013-04-05,278.50970756060264
10_59_2013-04-12,287.10743756060253
10_59_2013-04-19,279.21109422726926
10_59_2013-04-26,279.2810675606026
10_59_2013-05-03,443.9664294775384
10_59_2013-05-10,433.13516557509934
10_59_2013-05-17,432.1123165314103
10_59_2013-05-24,431.82345986474365
10_59_2013-05-31,431.6845148647437
10_59_2013-06-07,436.33679153141037
10_59_2013-06-14,437.29880653141043
10_59_2013-06-21,437.04187875363255
10_59_2013-06-28,444.3674617839356
10_59_2013-07-05,448.3717352271591
10_59_2013-07-12,448.38424332239714
10_59_2013-07-19,452.0568866557304
10_59_2013-07-26,452.3700230843018
10_60_2012-11-02,516.327105618212
10_60_2012-11-09,355.4160190476189
10_60_2012-11-16,337.9676071428571
10_60_2012-11-23,322.09894047619053
10_60_2012-11-30,380.0627976190476
10_60_2012-12-07,424.211342063492
10_60_2012-12-14,454.38405873015853
10_60_2012-12-21,439.33756825396813
10_60_2012-12-28,337.6956753968254
10_60_2013-01-04,325.7841738095238
10_60_2013-01-11,329.16317380952387
10_60_2013-01-18,374.5977000000001
10_60_2013-01-25,324.29934047619054
10_60_2013-02-01,347.5237132034632
10_60_2013-02-08,325.05151320346323
10_60_2013-02-15,371.96027380952387
10_60_2013-02-22,305.10249415584417
10_60_2013-03-01,341.00157987012994
10_60_2013-03-08,305.4273899891774
10_60_2013-03-15,312.00309415584417
10_60_2013-03-22,295.86305129870124
10_60_2013-03-29,287.4926846320346
10_60_2013-04-05,279.23926281943864
10_60_2013-04-12,281.3064056765815
10_60_2013-04-19,276.9867294861053
10_60_2013-04-26,283.3588628194386
10_60_2013-05-03,283.7631294861053
10_60_2013-05-10,292.203796152772
10_60_2013-05-17,289.6083219592236
10_60_2013-05-24,286.57385529255697
10_60_2013-05-31,298.7475219592236
10_60_2013-06-07,301.15279615277194
10_60_2013-06-14,304.98579615277197
10_60_2013-06-21,304.6347961527719
10_60_2013-06-28,302.48329615277197
10_60_2013-07-05,304.16143900991483
10_60_2013-07-12,301.6809314830331
10_60_2013-07-19,304.8449314830331
10_60_2013-07-26,306.3542648163664
10_67_2012-11-02,12298.761732962897
10_67_2012-11-09,11204.018141157349
10_67_2012-11-16,10904.571980044953
10_67_2012-11-23,10812.69384075924
10_67_2012-11-30,11052.474429568763
10_67_2012-12-07,13498.58962742591
10_67_2012-12-14,14284.451664092574
10_67_2012-12-21,15435.643410759236
10_67_2012-12-28,14208.083538140188
10_67_2013-01-04,11618.617100781687
10_67_2013-01-11,11170.793049670576
10_67_2013-01-18,11477.108418003907
10_67_2013-01-25,10817.50959133724
10_67_2013-02-01,11273.603017852394
10_67_2013-02-08,12181.66599285239
10_67_2013-02-15,11816.815662852394
10_67_2013-02-22,10999.910390630172
10_67_2013-03-01,11219.389197296836
10_67_2013-03-08,11122.02820229684
10_67_2013-03-15,10882.664453963505
10_67_2013-03-22,11031.473850630171
10_67_2013-03-29,10868.062488963502
10_67_2013-04-05,11139.349950630174
10_67_2013-04-12,10997.471972852396
10_67_2013-04-19,11020.461805153982
10_67_2013-04-26,11356.153356820645
10_67_2013-05-03,11038.973395471443
10_67_2013-05-10,11265.484115709536
10_67_2013-05-17,10850.688090392076
10_67_2013-05-24,10865.85813324922
10_67_2013-05-31,10856.50443372541
10_67_2013-06-07,10709.010103685729
10_67_2013-06-14,10615.60823535239
10_67_2013-06-21,10637.128223685724
10_67_2013-06-28,9911.276555352391
10_67_2013-07-05,9079.89499817194
10_67_2013-07-12,8920.300476505272
10_67_2013-07-19,8921.013822616384
10_67_2013-07-26,9004.026039044953
10_71_2012-11-02,12620.5925609198
10_71_2012-11-09,12721.95266399672
10_71_2012-11-16,13540.087161953783
10_71_2012-11-23,14873.733982699525
10_71_2012-11-30,13025.844167818559
10_71_2012-12-07,13005.562458996725
10_71_2012-12-14,13686.26157563194
10_71_2012-12-21,14975.320451001404
10_71_2012-12-28,15495.167402668068
10_71_2013-01-04,14583.642854132795
10_71_2013-01-11,14578.716086144283
10_71_2013-01-18,14675.532339477615
10_71_2013-01-25,14501.066665620168
10_71_2013-02-01,16429.819587769154
10_71_2013-02-08,17297.407267796523
10_71_2013-02-15,16169.844104132795
10_71_2013-02-22,16207.586094715709
10_71_2013-03-01,15846.029886382375
10_71_2013-03-08,15038.920216371083
10_71_2013-03-15,14821.923718920103
10_71_2013-03-22,13837.519938388967
10_71_2013-03-29,13472.926783114242
10_71_2013-04-05,13463.176280019004
10_71_2013-04-12,13484.615313352337
10_71_2013-04-19,13399.21468168567
10_71_2013-04-26,13340.876736988705
10_71_2013-05-03,13596.76271865537
10_71_2013-05-10,13587.91771365537
10_71_2013-05-17,13556.462535083941
10_71_2013-05-24,13504.713565083941
10_71_2013-05-31,13516.698588779595
10_71_2013-06-07,13636.79881741596
10_71_2013-06-14,13594.143270749297
10_71_2013-06-21,13603.711670749295
10_71_2013-06-28,13619.399599082628
10_71_2013-07-05,13751.189813213063
10_71_2013-07-12,13812.113311908715
10_71_2013-07-19,13929.945071011281
10_71_2013-07-26,13914.407974041582
10_72_2012-11-02,127365.06966793543
10_72_2012-11-09,122789.20126334824
10_72_2012-11-16,135616.18873291172
10_72_2012-11-23,245569.2387954878
10_72_2012-11-30,170204.38171882118
10_72_2012-12-07,167700.94588953536
10_72_2012-12-14,161780.63486953542
10_72_2012-12-21,181193.6465882656
10_72_2012-12-28,217552.50002048782
10_72_2013-01-04,121918.49581387863
10_72_2013-01-11,118836.62810721197
10_72_2013-01-18,119632.12084721198
10_72_2013-01-25,119105.1411253072
10_72_2013-02-01,128805.41894951355
10_72_2013-02-08,146081.3024500691
10_72_2013-02-15,127312.88965506907
10_72_2013-02-22,126445.53368006911
10_72_2013-03-01,123342.3899000691
10_72_2013-03-08,116056.60504546594
10_72_2013-03-15,114541.17774006906
10_72_2013-03-22,110242.58787625961
10_72_2013-03-29,109273.79379506913
10_72_2013-04-05,107085.33432554528
10_72_2013-04-12,107374.05357387861
10_72_2013-04-19,108206.40608221195
10_72_2013-04-26,106776.61561855394
10_72_2013-05-03,109046.41656257203
10_72_2013-05-10,108582.78621923871
10_72_2013-05-17,108399.81934757203
10_72_2013-05-24,108886.89164757203
10_72_2013-05-31,109006.09532852439
10_72_2013-06-07,110057.3028135244
10_72_2013-06-14,109592.69502685772
10_72_2013-06-21,109511.73912685772
10_72_2013-06-28,108729.38275519107
10_72_2013-07-05,113005.69138670621
10_72_2013-07-12,107669.04026170619
10_72_2013-07-19,108697.90578503953
10_72_2013-07-26,109073.59957837287
10_74_2012-11-02,35615.75337773559
10_74_2012-11-09,36776.68524821178
10_74_2012-11-16,37418.06413861471
10_74_2012-11-23,40865.73659028137
10_74_2012-11-30,36764.877320281375
10_74_2012-12-07,37095.26071528137
10_74_2012-12-14,37605.90425583693
10_74_2012-12-21,39512.950061313124
10_74_2012-12-28,42270.58492488454
10_74_2013-01-04,42325.44796908378
10_74_2013-01-11,41765.35258991713
10_74_2013-01-18,41226.29676991713
10_74_2013-01-25,40895.406347694916
10_74_2013-02-01,41617.584544917125
10_74_2013-02-08,43551.90149943831
10_74_2013-02-15,42079.60989825046
10_74_2013-02-22,42069.26370436158
10_74_2013-03-01,42087.285271669265
10_74_2013-03-08,40391.63537434604
10_74_2013-03-15,40135.782229346034
10_74_2013-03-22,39526.599657501676
10_74_2013-03-29,39038.32141916834
10_74_2013-04-05,37946.12534527945
10_74_2013-04-12,37896.32086068237
10_74_2013-04-19,37832.212498612775
10_74_2013-04-26,37591.410790279435
10_74_2013-05-03,38010.89644053918
10_74_2013-05-10,37950.645791491566
10_74_2013-05-17,37463.466514824904
10_74_2013-05-24,37455.290183158235
10_74_2013-05-31,37438.864404824904
10_74_2013-06-07,37497.516086794596
10_74_2013-06-14,37398.8891717946
10_74_2013-06-21,37450.7251817946
10_74_2013-06-28,37553.81034512794
10_74_2013-07-05,37783.50471012794
10_74_2013-07-12,37901.51723012794
10_74_2013-07-19,37701.54845512794
10_74_2013-07-26,37571.94343012794
10_79_2012-11-02,34468.929972308026
10_79_2012-11-09,34515.47301612984
10_79_2012-11-16,35616.62252612983
10_79_2012-11-23,36146.967642611315
10_79_2012-11-30,35176.503964463176
10_79_2012-12-07,35442.87338205577
10_79_2012-12-14,35719.34680372243
10_79_2012-12-21,37094.708909881854
10_79_2012-12-28,36027.862320437394
10_79_2013-01-04,34914.76553042622
10_79_2013-01-11,34908.331755426225
10_79_2013-01-18,35356.14409542623
10_79_2013-01-25,34998.3147770929
10_79_2013-02-01,37365.07238433953
10_79_2013-02-08,39639.867170664336
10_79_2013-02-15,38385.51221677542
10_79_2013-02-22,37690.33595260878
10_79_2013-03-01,38902.312299373996
10_79_2013-03-08,36113.15992020734
10_79_2013-03-15,37098.567666128394
10_79_2013-03-22,35248.36655306562
10_79_2013-03-29,35624.12085624745
10_79_2013-04-05,36181.389576459944
10_79_2013-04-12,35699.47186109678
10_79_2013-04-19,34597.013565382505
10_79_2013-04-26,34324.21398720069
10_79_2013-05-03,34556.63392758344
10_79_2013-05-10,34281.625083606836
10_79_2013-05-17,34373.130377834466
10_79_2013-05-24,34324.7003861678
10_79_2013-05-31,34365.23640283447
10_79_2013-06-07,34751.8997464059
10_79_2013-06-14,34820.109785511595
10_79_2013-06-21,34709.44412217827
10_79_2013-06-28,34722.95712217826
10_79_2013-07-05,34738.026151018836
10_79_2013-07-12,34710.02381244741
10_79_2013-07-19,34628.92243667504
10_79_2013-07-26,34293.41199334172
10_80_2012-11-02,331.4134268387716
10_80_2012-11-09,291.387678202408
10_80_2012-11-16,293.33272948002895
10_80_2012-11-23,291.3081544212782
10_80_2012-11-30,308.1871033606721
10_80_2012-12-07,304.9801353905163
10_80_2012-12-14,298.7228253905163
10_80_2012-12-21,270.52215818272407
10_80_2012-12-28,298.8488025395578
10_80_2013-01-04,236.13793057823818
10_80_2013-01-11,289.2936797559094
10_80_2013-01-18,283.48547975590935
10_80_2013-01-25,281.1798930892427
10_80_2013-02-01,292.72862505893966
10_80_2013-02-08,299.0559236976712
10_80_2013-02-15,285.4558658443447
10_80_2013-02-22,302.66368750719494
10_80_2013-03-01,292.116982507195
10_80_2013-03-08,291.1883458405283
10_80_2013-03-15,292.1282308405283
10_80_2013-03-22,308.8045641738616
10_80_2013-03-29,302.1164825071949
10_80_2013-04-05,291.6594374563762
10_80_2013-04-12,288.9958057897095
10_80_2013-04-19,279.7745557897095
10_80_2013-04-26,295.8759044405032
10_80_2013-05-03,311.3678233558842
10_80_2013-05-10,318.6879316892175
10_80_2013-05-17,321.5758485709379
10_80_2013-05-24,321.67929523760455
10_80_2013-05-31,319.0387052376046
10_80_2013-06-07,318.06061995749246
10_80_2013-06-14,310.6255799574925
10_80_2013-06-21,310.6255799574925
10_80_2013-06-28,312.82709495749253
10_80_2013-07-05,305.4025352605229
10_80_2013-07-12,312.83560692718953
10_80_2013-07-19,310.92746026052276
10_80_2013-07-26,330.5651852605229
10_81_2012-11-02,10118.859456153374
10_81_2012-11-09,9468.892099367664
10_81_2012-11-16,9381.717532700995
10_81_2012-11-23,9042.943024189979
10_81_2012-11-30,9275.140837145438
10_81_2012-12-07,9288.325406034328
10_81_2012-12-14,9201.929045393303
10_81_2012-12-21,8810.695474367665
10_81_2012-12-28,8175.655629189983
10_81_2013-01-04,9678.434071629563
10_81_2013-01-11,9884.991339962899
10_81_2013-01-18,9942.105176629566
10_81_2013-01-25,9949.271963534327
10_81_2013-02-01,10038.788412655204
10_81_2013-02-08,9978.989295261408
10_81_2013-02-15,9850.449643296228
10_81_2013-02-22,10001.256839321872
10_81_2013-03-01,9951.219321629565
10_81_2013-03-08,9950.481468534326
10_81_2013-03-15,9944.972995200995
10_81_2013-03-22,9923.155138534326
10_81_2013-03-29,9919.526288534327
10_81_2013-04-05,9928.3455699629
10_81_2013-04-12,9922.122974962898
10_81_2013-04-19,9923.050563058136
10_81_2013-04-26,9853.683439724804
10_81_2013-05-03,9891.101200041103
10_81_2013-05-10,9888.646079586557
10_81_2013-05-17,9849.172538374434
10_81_2013-05-24,9841.235265041101
10_81_2013-05-31,9833.650565041102
10_81_2013-06-07,9822.708988136339
10_81_2013-06-14,9798.547670279197
10_81_2013-06-21,9774.298493850625
10_81_2013-06-28,9770.389418850626
10_81_2013-07-05,9701.07009551729
10_81_2013-07-12,9730.93491718396
10_81_2013-07-19,9699.347950517293
10_81_2013-07-26,9695.709475517291
10_82_2012-11-02,22685.433096212495
10_82_2012-11-09,21886.941485617826
10_82_2012-11-16,24645.49173601266
10_82_2012-11-23,23669.379678732883
10_82_2012-11-30,24141.374249980905
10_82_2012-12-07,33065.81094057616
10_82_2012-12-14,39541.03314057614
10_82_2012-12-21,47708.90741509997
10_82_2012-12-28,39995.0966007912
10_82_2013-01-04,22584.96388305311
10_82_2013-01-11,21852.172096748767
10_82_2013-01-18,22754.711951034475
10_82_2013-01-25,20118.220735822062
10_82_2013-02-01,21606.837934890966
10_82_2013-02-08,21548.482001800894
10_82_2013-02-15,23665.918715672164
10_82_2013-02-22,21229.193979062802
10_82_2013-03-01,23154.371199552996
10_82_2013-03-08,21322.44612100725
10_82_2013-03-15,21255.690191007252
10_82_2013-03-22,21010.441839054864
10_82_2013-03-29,21002.649339054864
10_82_2013-04-05,21020.439380721535
10_82_2013-04-12,21006.258574054864
10_82_2013-04-19,21032.450769054867
10_82_2013-04-26,20978.544499054864
10_82_2013-05-03,21250.775606078678
10_82_2013-05-10,21328.485266078675
10_82_2013-05-17,21347.514685378395
10_82_2013-05-24,21335.659652045062
10_82_2013-05-31,21341.79024204506
10_82_2013-06-07,21424.81544156887
10_82_2013-06-14,21440.92101823553
10_82_2013-06-21,21433.376984902203
10_82_2013-06-28,21445.908958235534
10_82_2013-07-05,21317.695501568873
10_82_2013-07-12,21277.06204323554
10_82_2013-07-19,21238.102513711732
10_82_2013-07-26,21030.834746489512
10_83_2012-11-02,213.53357472072392
10_83_2012-11-09,212.10901114929536
10_83_2012-11-16,217.31706569475003
10_83_2012-11-23,210.07248069474994
10_83_2012-11-30,214.07009587993517
10_83_2012-12-07,216.7535240280833
10_83_2012-12-14,214.07917190557623
10_83_2012-12-21,199.2505652389095
10_83_2012-12-28,184.93231754660178
10_83_2013-01-04,225.85267242055127
10_83_2013-01-11,246.393839087218
10_83_2013-01-18,245.26827908721796
10_83_2013-01-25,249.37818408721805
10_83_2013-02-01,259.5847657538846
10_83_2013-02-08,252.50418742055137
10_83_2013-02-15,245.650189087218
10_83_2013-02-22,251.65550575388468
10_83_2013-03-01,248.8203457538847
10_83_2013-03-08,247.92317683231622
10_83_2013-03-15,236.73138742055147
10_83_2013-03-22,226.52442408721808
10_83_2013-03-29,222.42736575388474
10_83_2013-04-05,219.4504768144908
10_83_2013-04-12,219.6954468144908
10_83_2013-04-19,216.21249348115748
10_83_2013-04-26,212.01239514782412
10_83_2013-05-03,205.04775299652385
10_83_2013-05-10,200.85048299652382
10_83_2013-05-17,208.05292299652388
10_83_2013-05-24,224.74638013938105
10_83_2013-05-31,224.45182013938106
10_83_2013-06-07,226.31103180604768
10_83_2013-06-14,228.78630513938097
10_83_2013-06-21,227.8351718060476
10_83_2013-06-28,213.40848018988603
10_83_2013-07-05,202.5206346016507
10_83_2013-07-12,192.70508671805285
10_83_2013-07-19,189.6934600513862
10_83_2013-07-26,193.34936671805283
10_85_2012-11-02,2769.744765345388
10_85_2012-11-09,2709.6071558483095
10_85_2012-11-16,2708.7533124121633
10_85_2012-11-23,2685.333305610215
10_85_2012-11-30,3047.9743622292626
10_85_2012-12-07,3952.3558311181505
10_85_2012-12-14,4442.13365689196
10_85_2012-12-21,4743.276876296723
10_85_2012-12-28,4390.864813558627
10_85_2013-01-04,2869.7446610059033
10_85_2013-01-11,2766.376752672569
10_85_2013-01-18,2855.5397876725697
10_85_2013-01-25,2677.655236005903
10_85_2013-02-01,2663.517438819755
10_85_2013-02-08,2729.644279610214
10_85_2013-02-15,2818.5762047559024
10_85_2013-02-22,2740.951870892265
10_85_2013-03-01,2730.194175892266
10_85_2013-03-08,2730.389427558932
10_85_2013-03-15,2686.4609592255993
10_85_2013-03-22,2696.278477558931
10_85_2013-03-29,2703.97817102047
10_85_2013-04-05,2685.6001818922655
10_85_2013-04-12,2680.567753210947
10_85_2013-04-19,2691.094609877613
10_85_2013-04-26,2681.421400225599
10_85_2013-05-03,2558.301727531265
10_85_2013-05-10,2599.5072491979317
10_85_2013-05-17,2530.2971566062247
10_85_2013-05-24,2571.9344195009617
10_85_2013-05-31,2542.7541082728912
10_85_2013-06-07,2516.1406532728906
10_85_2013-06-14,2530.0742482728906
10_85_2013-06-21,2533.7367616062243
10_85_2013-06-28,2496.593640664195
10_85_2013-07-05,2473.6775823308617
10_85_2013-07-12,2520.5811323308617
10_85_2013-07-19,2530.440290664195
10_85_2013-07-26,2491.083585664195
10_87_2012-11-02,28443.793951329455
10_87_2012-11-09,25021.877505287495
10_87_2012-11-16,24680.92223131924
10_87_2012-11-23,24267.738056089864
10_87_2012-11-30,24392.40306438047
10_87_2012-12-07,24387.169099380466
10_87_2012-12-14,24986.54204386765
10_87_2012-12-21,25808.297035806416
10_87_2012-12-28,25229.467516089862
10_87_2013-01-04,23755.288544583647
10_87_2013-01-11,23974.18667482174
10_87_2013-01-18,23919.097908155076
10_87_2013-01-25,24049.97052982175
10_87_2013-02-01,24588.292890093853
10_87_2013-02-08,24379.660442834556
10_87_2013-02-15,24092.238672916978
10_87_2013-02-22,23972.865306488406
10_87_2013-03-01,23791.867094821733
10_87_2013-03-08,23963.23445815507
10_87_2013-03-15,23614.269117776286
10_87_2013-03-22,23655.099571544408
10_87_2013-03-29,23545.561703211068
10_87_2013-04-05,23556.629648723887
10_87_2013-04-12,23526.168653723886
10_87_2013-04-19,23391.450738211064
10_87_2013-04-26,23407.042812655513
10_87_2013-05-03,22322.777378211624
10_87_2013-05-10,22326.44161821162
10_87_2013-05-17,22475.14360446162
10_87_2013-05-24,22503.03533946162
10_87_2013-05-31,22599.477919461624
10_87_2013-06-07,22891.704040554698
10_87_2013-06-14,22748.58362722136
10_87_2013-06-21,22748.58362722136
10_87_2013-06-28,22850.238260554695
10_87_2013-07-05,22978.73350753883
10_87_2013-07-12,22932.402225872156
10_87_2013-07-19,23226.26309682454
10_87_2013-07-26,23166.527816824546
10_90_2012-11-02,14491.414236300358
10_90_2012-11-09,13898.315301944449
10_90_2012-11-16,13761.632894166665
10_90_2012-11-23,13793.042348333334
10_90_2012-11-30,13676.679400277779
10_90_2012-12-07,13684.502518611112
10_90_2012-12-14,13841.76266111111
10_90_2012-12-21,13881.014703333334
10_90_2012-12-28,13840.023895000002
10_90_2013-01-04,13794.24709142857
10_90_2013-01-11,13789.608596428567
10_90_2013-01-18,13786.498879761903
10_90_2013-01-25,13761.991148095234
10_90_2013-02-01,13810.195380595236
10_90_2013-02-08,13778.393047142856
10_90_2013-02-15,13715.028677738097
10_90_2013-02-22,13603.417826904757
10_90_2013-03-01,13726.139898571426
10_90_2013-03-08,13392.067138571423
10_90_2013-03-15,13531.65561857142
10_90_2013-03-22,13295.45074655219
10_90_2013-03-29,13312.427194468859
10_90_2013-04-05,13322.204518456958
10_90_2013-04-12,13237.98085470696
10_90_2013-04-19,13206.148843456955
10_90_2013-04-26,13282.343665679175
10_90_2013-05-03,13121.125179290291
10_90_2013-05-10,13057.374169290288
10_90_2013-05-17,13111.060418456957
10_90_2013-05-24,13169.573894012512
10_90_2013-05-31,13170.912085679178
10_90_2013-06-07,13169.88264226648
10_90_2013-06-14,13186.924885599814
10_90_2013-06-21,13179.779735599812
10_90_2013-06-28,13208.577680599812
10_90_2013-07-05,13254.311615337296
10_90_2013-07-12,13206.98009450396
10_90_2013-07-19,13218.851587559519
10_90_2013-07-26,13240.068117083327
10_91_2012-11-02,11641.633104696273
10_91_2012-11-09,11747.140896079536
10_91_2012-11-16,11691.794633976971
10_91_2012-11-23,11347.078025643641
10_91_2012-11-30,11662.465750786498
10_91_2012-12-07,11689.00154364364
10_91_2012-12-14,11687.820691976973
10_91_2012-12-21,11372.755984453166
10_91_2012-12-28,10655.53279897697
10_91_2013-01-04,12566.85074556362
10_91_2013-01-11,12665.46436699219
10_91_2013-01-18,12675.098396992193
10_91_2013-01-25,12601.432610325526
10_91_2013-02-01,12670.693912941466
10_91_2013-02-08,12519.548770658861
10_91_2013-02-15,12596.598591992191
10_91_2013-02-22,12505.973263151933
10_91_2013-03-01,12436.342054837394
10_91_2013-03-08,12303.141518390028
10_91_2013-03-15,12207.562719004063
10_91_2013-03-22,12068.84433148527
10_91_2013-03-29,12074.27753148527
10_91_2013-04-05,12039.630547932638
10_91_2013-04-12,12074.65770126597
10_91_2013-04-19,11991.393751485271
10_91_2013-04-26,11930.667342099305
10_91_2013-05-03,12161.274644782452
10_91_2013-05-10,12174.428019782454
10_91_2013-05-17,12130.330939782458
10_91_2013-05-24,12110.481564782458
10_91_2013-05-31,12165.695601146092
10_91_2013-06-07,12228.489312065065
10_91_2013-06-14,12217.692895398399
10_91_2013-06-21,12216.753530398397
10_91_2013-06-28,12222.991887065065
10_91_2013-07-05,12162.026202065064
10_91_2013-07-12,12129.243104782456
10_91_2013-07-19,12126.751394782455
10_91_2013-07-26,12087.030922812757
10_92_2012-11-02,54264.87982683364
10_92_2012-11-09,51825.94320057544
10_92_2012-11-16,52470.07282378764
10_92_2012-11-23,50988.300260454285
10_92_2012-11-30,51546.81755045431
10_92_2012-12-07,51385.855491406684
10_92_2012-12-14,51563.63370997811
10_92_2012-12-21,49651.90302166977
10_92_2012-12-28,46938.54064733262
10_92_2013-01-04,49319.63340905176
10_92_2013-01-11,50399.004452006586
10_92_2013-01-18,50414.358585339905
10_92_2013-01-25,50541.75631922879
10_92_2013-02-01,50915.1657784055
10_92_2013-02-08,50634.6623784712
10_92_2013-02-15,50544.19354200657
10_92_2013-02-22,50301.151745971205
10_92_2013-03-01,50117.229328748996
10_92_2013-03-08,49832.54728597121
10_92_2013-03-15,50046.44267430455
10_92_2013-03-22,49307.60749180454
10_92_2013-03-29,49212.41626680454
10_92_2013-04-05,49023.85125680452
10_92_2013-04-12,49128.64175347119
10_92_2013-04-19,48836.149785137866
10_92_2013-04-26,48888.93935112886
10_92_2013-05-03,49175.40910023598
10_92_2013-05-10,49147.26253523598
10_92_2013-05-17,48602.55456856932
10_92_2013-05-24,48587.89009856932
10_92_2013-05-31,48713.07688023599
10_92_2013-06-07,48800.390560235996
10_92_2013-06-14,48836.91822023599
10_92_2013-06-21,48989.72402356933
10_92_2013-06-28,48808.107813569324
10_92_2013-07-05,49258.12354356933
10_92_2013-07-12,49578.591403569335
10_92_2013-07-19,49098.85735690268
10_92_2013-07-26,49009.57289023601
10_93_2012-11-02,1083.3208757995385
10_93_2012-11-09,1187.374940323348
10_93_2012-11-16,1218.361425862069
10_93_2012-11-23,1294.8333428991057
10_93_2012-11-30,1244.0683595657727
10_93_2012-12-07,1239.6283095657725
10_93_2012-12-14,1230.7869752800582
10_93_2012-12-21,1221.8422249096877
10_93_2012-12-28,1280.6538802800578
10_93_2013-01-04,1331.632271787995
10_93_2013-01-11,1307.4210401213284
10_93_2013-01-18,1319.5344051213285
10_93_2013-01-25,1285.8646836927571
10_93_2013-02-01,1323.3809380842913
10_93_2013-02-08,1299.0211013118046
10_93_2013-02-15,1321.9667260737094
10_93_2013-02-22,1227.9048294490594
10_93_2013-03-01,1271.8932673700056
10_93_2013-03-08,1236.4590325442975
10_93_2013-03-15,1229.2865224120221
10_93_2013-03-22,1227.3306386554086
10_93_2013-03-29,1211.0098186554087
10_93_2013-04-05,1237.4972793276775
10_93_2013-04-12,1223.2709721848203
