Id,Weekly_Sales
1_85_2013-02-15,3256.901804924567
1_85_2013-02-22,3189.960043883477
1_85_2013-03-01,3121.8481367316235
1_85_2013-03-08,3093.6466356569085
1_85_2013-03-15,2866.8144806660703
1_85_2013-03-22,2796.655419930656
1_85_2013-03-29,3011.816940453504
1_85_2013-04-05,3054.4280639246504
1_85_2013-04-12,3273.1034264301343
1_85_2013-04-19,3394.956922853332
1_85_2013-04-26,3476.8492183598605
1_85_2013-05-03,3582.0893566762998
1_85_2013-05-10,3794.2949227084337
1_85_2013-05-17,3921.8354179593525
1_85_2013-05-24,3723.685943464605
1_85_2013-05-31,3396.545456166604
1_85_2013-06-07,3096.2223021690365
1_85_2013-06-14,2922.574003610609
1_85_2013-06-21,2858.7935849926425
1_85_2013-06-28,2858.619459459956
1_85_2013-07-05,2923.3673013301996
1_85_2013-07-12,2918.7466882060917
1_85_2013-07-19,2905.723881703468
1_85_2013-07-26,2943.158423993241
1_87_2012-11-02,53250.937445795484
1_87_2012-11-09,53921.87294813208
1_87_2012-11-16,54642.8141933688
1_87_2012-11-23,55232.356539813496
1_87_2012-11-30,53698.726538380324
1_87_2012-12-07,53915.684543626034
1_87_2012-12-14,56636.94083341058
1_87_2012-12-21,58302.88620655927
1_87_2012-12-28,56218.419422008534
1_87_2013-01-04,53228.22814343188
1_87_2013-01-11,48941.498180176684
1_87_2013-01-18,51095.55257291879
1_87_2013-01-25,54884.02664658175
1_87_2013-02-01,60613.28513654992
1_87_2013-02-08,64872.29085698798
1_87_2013-02-15,64807.88979409665
1_87_2013-02-22,62937.218414359
1_87_2013-03-01,60985.71367131315
1_87_2013-03-08,59091.911250945086
1_87_2013-03-15,57865.47287391937
1_87_2013-03-22,55120.394795351596
1_87_2013-03-29,55814.48632302591
1_87_2013-04-05,56867.13306120115
1_87_2013-04-12,55836.50416755544
1_87_2013-04-19,55956.204844296255
1_87_2013-04-26,57293.126041407486
1_87_2013-05-03,70998.60292115866
1_87_2013-05-10,71629.99218419654
1_87_2013-05-17,72156.73931262913
1_87_2013-05-24,71542.08016045621
1_87_2013-05-31,71558.30907340595
1_87_2013-06-07,71287.86467940967
1_87_2013-06-14,72568.46932199903
1_87_2013-06-21,73144.90704689309
1_87_2013-06-28,72656.45246491012
1_87_2013-07-05,71438.88708555246
1_87_2013-07-12,71179.20284615096
1_87_2013-07-19,70787.39585251862
1_87_2013-07-26,71878.3987050963
1_90_2012-11-02,88518.01533541779
1_90_2012-11-09,91312.87129749081
1_90_2012-11-16,93513.48722379861
1_90_2012-11-23,95737.39815531415
1_90_2012-11-30,93190.13657687759
1_90_2012-12-07,93135.31226750906
1_90_2012-12-14,94069.91783036271
1_90_2012-12-21,99713.8400276639
1_90_2012-12-28,99637.86128369559
1_90_2013-01-04,92855.89658902914
1_90_2013-01-11,89890.72938216475
1_90_2013-01-18,89460.66008958724
1_90_2013-01-25,90697.70252260433
1_90_2013-02-01,92135.97512949858
1_90_2013-02-08,92380.53676967669
1_90_2013-02-15,90265.04257636334
1_90_2013-02-22,89436.223829947
1_90_2013-03-01,89912.79540969513
1_90_2013-03-08,90276.23455314268
1_90_2013-03-15,90455.91918610205
1_90_2013-03-22,90273.81172674769
1_90_2013-03-29,90161.90083201407
1_90_2013-04-05,89963.91275373187
1_90_2013-04-12,90292.9126004236
1_90_2013-04-19,88939.89807088664
1_90_2013-04-26,88710.75868807104
1_90_2013-05-03,82919.90774944799
1_90_2013-05-10,83856.37942586913
1_90_2013-05-17,84253.94429000965
1_90_2013-05-24,84064.13199201206
1_90_2013-05-31,84246.28963497767
1_90_2013-06-07,84432.39924288302
1_90_2013-06-14,85882.02247907742
1_90_2013-06-21,86603.5341204612
1_90_2013-06-28,86601.22495735565
1_90_2013-07-05,84824.76359809875
1_90_2013-07-12,83538.12515390286
1_90_2013-07-19,83712.82958717825
1_90_2013-07-26,84641.8583043733
1_91_2012-11-02,63186.56845006006
1_91_2012-11-09,63632.51009567398
1_91_2012-11-16,64848.21270722062
1_91_2012-11-23,64684.13259457769
1_91_2012-11-30,64489.41166234068
1_91_2012-12-07,63907.63910462646
1_91_2012-12-14,64140.92536128951
1_91_2012-12-21,64130.38303262211
1_91_2012-12-28,64363.80397686832
1_91_2013-01-04,65243.489624965725
1_91_2013-01-11,65079.21928946109
1_91_2013-01-18,65664.89082927787
1_91_2013-01-25,66032.78656608443
1_91_2013-02-01,66498.79086635789
1_91_2013-02-08,66833.8808674655
1_91_2013-02-15,66635.15234997467
1_91_2013-02-22,66373.72023676994
1_91_2013-03-01,66743.82563579784
1_91_2013-03-08,66088.741100266765
1_91_2013-03-15,65565.51857083714
1_91_2013-03-22,65284.29810191359
1_91_2013-03-29,65341.84435985735
1_91_2013-04-05,64801.45255256367
1_91_2013-04-12,64508.18846270116
1_91_2013-04-19,64295.21693330662
1_91_2013-04-26,64401.10925708358
1_91_2013-05-03,63616.36775358111
1_91_2013-05-10,63617.60671898298
1_91_2013-05-17,63527.41610769053
1_91_2013-05-24,63400.572483360214
1_91_2013-05-31,63985.980087414995
1_91_2013-06-07,64562.39454345462
1_91_2013-06-14,65538.58041841144
1_91_2013-06-21,65685.70765649229
1_91_2013-06-28,65763.26480071564
1_91_2013-07-05,65309.003710872974
1_91_2013-07-12,65055.55192637081
1_91_2013-07-19,65423.695789286554
1_91_2013-07-26,65551.44123343921
1_92_2012-11-02,148941.25671512412
1_92_2012-11-09,156151.19696165022
1_92_2012-11-16,161626.0116528116
1_92_2012-11-23,163749.27497084625
1_92_2012-11-30,158689.77122081508
1_92_2012-12-07,156741.5494185334
1_92_2012-12-14,158828.94248933118
1_92_2012-12-21,164833.00692915305
1_92_2012-12-28,163267.4519080257
1_92_2013-01-04,154328.43180491577
1_92_2013-01-11,147739.97724183757
1_92_2013-01-18,146966.03734555858
1_92_2013-01-25,149601.62644705514
1_92_2013-02-01,153407.75536691892
1_92_2013-02-08,154975.6667920135
1_92_2013-02-15,151007.5421773609
1_92_2013-02-22,149070.4300262658
1_92_2013-03-01,149103.9321835592
1_92_2013-03-08,148395.55651236762
1_92_2013-03-15,147522.93152915535
1_92_2013-03-22,146635.11121851075
1_92_2013-03-29,147326.53921893454
1_92_2013-04-05,147553.86829865264
1_92_2013-04-12,147734.79299621552
1_92_2013-04-19,144773.8125024303
1_92_2013-04-26,144909.55843629726
1_92_2013-05-03,138316.94524436485
1_92_2013-05-10,140265.95751399867
1_92_2013-05-17,140575.49606453493
1_92_2013-05-24,139690.87531297217
1_92_2013-05-31,139642.26567792604
1_92_2013-06-07,139691.11383546234
1_92_2013-06-14,140911.57084012515
1_92_2013-06-21,141892.93063369853
1_92_2013-06-28,141868.95804123924
1_92_2013-07-05,139683.2751396501
1_92_2013-07-12,138934.06342937786
1_92_2013-07-19,139741.67296817913
1_92_2013-07-26,140991.90612820073
1_93_2012-11-02,76217.1331146392
1_93_2012-11-09,80228.65907646192
1_93_2012-11-16,84928.72188452305
1_93_2012-11-23,85568.3223749172
1_93_2012-11-30,82826.04820726361
1_93_2012-12-07,81054.78782438026
1_93_2012-12-14,81129.3322385095
1_93_2012-12-21,82324.77854335969
1_93_2012-12-28,81246.23137919058
1_93_2013-01-04,80469.93238024181
1_93_2013-01-11,78972.26448589726
1_93_2013-01-18,76763.72937092945
1_93_2013-01-25,78747.27066629505
1_93_2013-02-01,80670.01431072061
1_93_2013-02-08,80090.9613585647
1_93_2013-02-15,78124.67375219302
1_93_2013-02-22,77525.53967390177
1_93_2013-03-01,77615.45761442192
1_93_2013-03-08,77344.24377803017
1_93_2013-03-15,77263.74188707961
1_93_2013-03-22,77051.90617496456
1_93_2013-03-29,77093.6741700705
1_93_2013-04-05,77504.23911805634
1_93_2013-04-12,77929.1688452347
1_93_2013-04-19,76700.31141102564
1_93_2013-04-26,76420.26998704724
1_93_2013-05-03,74800.03826563318
1_93_2013-05-10,75908.54886540025
1_93_2013-05-17,77551.48773380753
1_93_2013-05-24,78250.61523457858
1_93_2013-05-31,78633.90461713512
1_93_2013-06-07,77935.08588591492
1_93_2013-06-14,78498.88202976287
1_93_2013-06-21,79501.93237919483
1_93_2013-06-28,80552.62127275649
1_93_2013-07-05,79624.84134806716
1_93_2013-07-12,78218.63931457512
1_93_2013-07-19,77839.95533173942
1_93_2013-07-26,77172.1129545159
1_94_2012-11-02,59334.846071663196
1_94_2012-11-09,59134.53199501366
1_94_2012-11-16,59635.67744885292
1_94_2012-11-23,59874.41668758444
1_94_2012-11-30,58584.62222692858
1_94_2012-12-07,57735.64619187076
1_94_2012-12-14,57582.897005493505
1_94_2012-12-21,59448.28727046997
1_94_2012-12-28,59524.23759504878
1_94_2013-01-04,59285.29782857902
1_94_2013-01-11,58441.932952478426
1_94_2013-01-18,57781.91516596192
1_94_2013-01-25,58176.88175527468
1_94_2013-02-01,59621.72322985275
1_94_2013-02-08,61687.87455409953
1_94_2013-02-15,63029.28207935087
1_94_2013-02-22,63196.090323838456
1_94_2013-03-01,63333.479193942854
1_94_2013-03-08,61291.56660362629
1_94_2013-03-15,59894.5239091393
1_94_2013-03-22,60457.31831672251
1_94_2013-03-29,62443.22416141574
1_94_2013-04-05,61609.14133853926
1_94_2013-04-12,60950.756956631485
1_94_2013-04-19,59799.009204397684
1_94_2013-04-26,59628.82689447233
1_94_2013-05-03,57708.6865019663
1_94_2013-05-10,58680.5871256362
1_94_2013-05-17,59839.48863682371
1_94_2013-05-24,59425.835046628985
1_94_2013-05-31,57705.17528330065
1_94_2013-06-07,56691.80044866512
1_94_2013-06-14,56956.66574659698
1_94_2013-06-21,58465.52926386212
1_94_2013-06-28,59250.212834890306
1_94_2013-07-05,57189.69093016934
1_94_2013-07-12,56138.43951725279
1_94_2013-07-19,57622.83734370592
1_94_2013-07-26,58408.84374921194
1_95_2012-11-02,117345.27363630915
1_95_2012-11-09,115630.51393497724
1_95_2012-11-16,115392.32491551913
1_95_2012-11-23,114723.25321498697
1_95_2012-11-30,116436.51363447338
1_95_2012-12-07,117854.25866629751
1_95_2012-12-14,117950.32537013717
1_95_2012-12-21,117956.39076193605
1_95_2012-12-28,115115.8880768918
1_95_2013-01-04,115693.4592133119
1_95_2013-01-11,114413.16318818092
1_95_2013-01-18,114085.57251331254
1_95_2013-01-25,115930.42556619362
1_95_2013-02-01,118014.08644645751
1_95_2013-02-08,120132.94916978735
1_95_2013-02-15,120373.36633700348
1_95_2013-02-22,120355.9312547875
1_95_2013-03-01,121437.08259697781
1_95_2013-03-08,123155.30884632625
1_95_2013-03-15,124542.02434584335
1_95_2013-03-22,125911.27659586829
1_95_2013-03-29,125548.74222020552
1_95_2013-04-05,125608.44116648566
1_95_2013-04-12,126191.73541312476
1_95_2013-04-19,126013.5687508638
1_95_2013-04-26,124532.47801461254
1_95_2013-05-03,122315.20680611033
1_95_2013-05-10,122971.21289589851
1_95_2013-05-17,126761.17443837709
1_95_2013-05-24,129984.17181579242
1_95_2013-05-31,132447.85421167812
1_95_2013-06-07,131927.53966725024
1_95_2013-06-14,134468.5956599498
1_95_2013-06-21,134827.26165344106
1_95_2013-06-28,135210.67928775406
1_95_2013-07-05,132511.0605421872
1_95_2013-07-12,130741.43265034049
1_95_2013-07-19,129437.88167715078
1_95_2013-07-26,130358.6238084702
1_96_2012-11-02,35042.796920661385
1_96_2012-11-09,35657.621820848406
1_96_2012-11-16,36175.14717117562
1_96_2012-11-23,36924.1785272633
1_96_2012-11-30,35970.381366303394
1_96_2012-12-07,36100.091351781084
1_96_2012-12-14,36096.809096005854
1_96_2012-12-21,37692.88102761383
1_96_2012-12-28,37904.118193779635
1_96_2013-01-04,35708.25949728381
1_96_2013-01-11,33405.63317877588
1_96_2013-01-18,32477.732204853557
1_96_2013-01-25,33797.629881622895
1_96_2013-02-01,35908.08561028914
1_96_2013-02-08,37042.54836078701
1_96_2013-02-15,35964.19497723543
1_96_2013-02-22,34328.47836978239
1_96_2013-03-01,33510.119997075526
1_96_2013-03-08,35019.50749007451
1_96_2013-03-15,37718.23732863341
1_96_2013-03-22,40193.4430844969
1_96_2013-03-29,41094.80983409924
1_96_2013-04-05,40758.18299888534
1_96_2013-04-12,39969.65937280025
1_96_2013-04-19,39022.298610180354
1_96_2013-04-26,37635.12691907893
1_96_2013-05-03,36372.79802996017
1_96_2013-05-10,37070.39997139615
1_96_2013-05-17,38815.538028988274
1_96_2013-05-24,40901.070403505844
1_96_2013-05-31,41682.92875527215
1_96_2013-06-07,40693.912610947926
1_96_2013-06-14,39875.24708582714
1_96_2013-06-21,38967.17475595605
1_96_2013-06-28,38551.41850197139
1_96_2013-07-05,38402.982571136425
1_96_2013-07-12,38498.365755019855
1_96_2013-07-19,38421.98612544778
1_96_2013-07-26,38235.39666363026
1_97_2012-11-02,36064.35717393182
1_97_2012-11-09,35964.513393632486
1_97_2012-11-16,35996.28454614857
1_97_2012-11-23,35089.66472834369
1_97_2012-11-30,35384.01837200836
1_97_2012-12-07,35739.08265687984
1_97_2012-12-14,36820.7309729939
1_97_2012-12-21,37296.9211932125
1_97_2012-12-28,36595.00099567461
1_97_2013-01-04,36379.35036011471
1_97_2013-01-11,35443.29186332917
1_97_2013-01-18,35223.89802376565
1_97_2013-01-25,35736.72127044506
1_97_2013-02-01,36000.07183286981
1_97_2013-02-08,36147.810999304784
1_97_2013-02-15,36071.476652445985
1_97_2013-02-22,36014.60872581223
1_97_2013-03-01,36324.3682733623
1_97_2013-03-08,36433.19684241267
1_97_2013-03-15,36459.24700928277
1_97_2013-03-22,36551.10703871468
1_97_2013-03-29,36428.40030458824
1_97_2013-04-05,36210.739863634124
1_97_2013-04-12,35911.412249152076
1_97_2013-04-19,35490.87962435692
1_97_2013-04-26,35327.90464191817
1_97_2013-05-03,35907.89063825836
1_97_2013-05-10,36246.07552648123
1_97_2013-05-17,37061.0164400549
1_97_2013-05-24,37634.37531230893
1_97_2013-05-31,38042.00507327848
1_97_2013-06-07,38119.074817795336
1_97_2013-06-14,38558.45762045677
1_97_2013-06-21,38977.96776412081
1_97_2013-06-28,39225.14223734307
1_97_2013-07-05,38572.56470747189
1_97_2013-07-12,38153.920122424446
1_97_2013-07-19,38448.407925459105
1_97_2013-07-26,38263.31386688819
1_98_2012-11-02,13186.568217097563
1_98_2012-11-09,13526.748587977254
1_98_2012-11-16,14000.904110052552
1_98_2012-11-23,15118.902355288901
1_98_2012-11-30,15055.717187267168
1_98_2012-12-07,15183.427217862085
1_98_2012-12-14,15788.00330625449
1_98_2012-12-21,15676.564180886202
1_98_2012-12-28,15232.622805996323
1_98_2013-01-04,13352.273256033324
1_98_2013-01-11,12075.264782630937
1_98_2013-01-18,11972.887233384688
1_98_2013-01-25,12535.497390806744
1_98_2013-02-01,13739.075578718821
1_98_2013-02-08,15116.957712381183
1_98_2013-02-15,14558.922256144819
1_98_2013-02-22,13959.024502024251
1_98_2013-03-01,13494.946733804365
1_98_2013-03-08,13174.847683992648
1_98_2013-03-15,12870.076689852387
1_98_2013-03-22,13216.337802789298
1_98_2013-03-29,13884.938264621482
1_98_2013-04-05,13822.056491535837
1_98_2013-04-12,13767.91025590245
1_98_2013-04-19,13449.196441996512
1_98_2013-04-26,13145.61332332952
1_98_2013-05-03,12807.573531620621
1_98_2013-05-10,13043.416736965937
1_98_2013-05-17,13232.096231166366
1_98_2013-05-24,12695.174353722563
1_98_2013-05-31,12244.57287132469
1_98_2013-06-07,11796.289182007455
1_98_2013-06-14,11536.859925933584
1_98_2013-06-21,11510.513631919213
1_98_2013-06-28,11649.021206862699
1_98_2013-07-05,11788.672298647223
1_98_2013-07-12,11412.323571204655
1_98_2013-07-19,11599.138121268106
1_98_2013-07-26,11376.66229496133
1_99_2012-11-02,92.26094952345166
1_99_2012-11-09,200.63428253654197
1_99_2012-11-23,433.56866933541227
1_99_2012-11-30,472.86761428724026
1_99_2012-12-07,346.32589347200144
1_99_2012-12-14,478.49908606633414
1_99_2012-12-21,343.7185724150048
1_99_2012-12-28,429.71490780051977
1_99_2013-01-25,575.7511804584813
1_99_2013-02-01,359.76754176308054
1_99_2013-02-08,118.86502429319677
1_99_2013-02-15,246.72658235288011
1_99_2013-03-29,310.82525309075237
1_99_2013-04-05,159.5025262095452
1_99_2013-04-12,95.96645621173572
1_99_2013-04-19,127.84839948509521
1_99_2013-04-26,202.7632847244584
1_99_2013-05-10,222.8825644132338
1_99_2013-05-17,173.57640105142025
1_99_2013-05-24,211.7160997535833
1_99_2013-05-31,282.9131347783527
1_99_2013-06-07,289.19519526593797
1_99_2013-06-14,245.97234920134156
1_99_2013-07-05,436.8839372554665
1_99_2013-07-19,365.1163717757283
1_99_2013-07-26,289.1937546381626
2_1_2012-11-02,41034.00016085828
2_1_2012-11-09,35169.97239680422
2_1_2012-11-16,28274.99930609178
2_1_2012-11-23,26745.168298910074
2_1_2012-11-30,30906.618513687274
2_1_2012-12-07,40793.05227590776
2_1_2012-12-14,53523.66769894397
2_1_2012-12-21,52299.76709214627
2_1_2012-12-28,51773.89171867612
2_1_2013-01-04,41004.628252421855
2_1_2013-01-11,28876.488981199887
2_1_2013-01-18,31869.588040375427
2_1_2013-01-25,28258.26545523769
2_1_2013-02-01,35056.735141336016
2_1_2013-02-08,42574.50179327749
2_1_2013-02-15,48104.32973063676
2_1_2013-02-22,44111.90496774663
2_1_2013-03-01,38153.297981823824
2_1_2013-03-08,27427.21078351955
2_1_2013-03-15,27163.615355238166
2_1_2013-03-22,32449.663369455382
2_1_2013-03-29,40770.79098399239
2_1_2013-04-05,43829.045287486486
2_1_2013-04-12,42467.749883001045
2_1_2013-04-19,39316.8128064737
2_1_2013-04-26,35073.55650736863
2_1_2013-05-03,32680.60348284286
2_1_2013-05-10,30676.43016301882
2_1_2013-05-17,28035.34559179007
2_1_2013-05-24,24664.463332358708
2_1_2013-05-31,24563.92378319282
2_1_2013-06-07,25185.412225543034
2_1_2013-06-14,25570.829296468422
2_1_2013-06-21,25178.557316770082
2_1_2013-06-28,24266.439790615354
2_1_2013-07-05,24410.79674088897
2_1_2013-07-12,24471.382365770252
2_1_2013-07-19,24646.703798745657
2_1_2013-07-26,24070.281841144504
2_2_2012-11-02,64994.023035821665
2_2_2012-11-09,65361.35028419367
2_2_2012-11-16,64975.55468444695
2_2_2012-11-23,64140.38808951281
2_2_2012-11-30,64583.847330511955
2_2_2012-12-07,67120.8475880973
2_2_2012-12-14,71240.82222691247
2_2_2012-12-21,74532.01423787393
2_2_2012-12-28,72573.1067400364
2_2_2013-01-04,65849.26950147451
2_2_2013-01-11,61756.51824191614
2_2_2013-01-18,61854.56058149354
2_2_2013-01-25,63322.00533737268
2_2_2013-02-01,65374.23211172965
2_2_2013-02-08,66164.36127810477
2_2_2013-02-15,66231.33739812704
2_2_2013-02-22,65902.04989254853
2_2_2013-03-01,66364.81309081144
2_2_2013-03-08,65307.36710757895
2_2_2013-03-15,64857.717171460856
2_2_2013-03-22,63543.91587843375
2_2_2013-03-29,63306.15349679456
2_2_2013-04-05,63977.713126324
2_2_2013-04-12,64012.33027665715
2_2_2013-04-19,64297.34629482834
2_2_2013-04-26,64250.34951131669
2_2_2013-05-03,64678.202620693395
2_2_2013-05-10,64822.85071451299
2_2_2013-05-17,65205.854296944504
2_2_2013-05-24,65693.8426679611
2_2_2013-05-31,66171.5593616977
2_2_2013-06-07,66540.28181192875
2_2_2013-06-14,67730.0674629641
2_2_2013-06-21,67514.7117485526
2_2_2013-06-28,66946.2044917862
2_2_2013-07-05,65714.08864938284
2_2_2013-07-12,66120.54161717847
2_2_2013-07-19,65375.63898864742
2_2_2013-07-26,66324.99878831799
2_3_2012-11-02,12942.736192447337
2_3_2012-11-09,13899.298020940736
2_3_2012-11-16,13583.834724230848
2_3_2012-11-23,13151.301258899577
2_3_2012-11-30,14032.861469333919
2_3_2012-12-07,16057.84671231913
2_3_2012-12-14,17529.114836447516
2_3_2012-12-21,16582.665099790764
2_3_2012-12-28,14889.85474486832
2_3_2013-01-04,13961.959958846453
2_3_2013-01-11,14781.609244786669
2_3_2013-01-18,15810.214217212315
2_3_2013-01-25,15746.015959871045
2_3_2013-02-01,14511.281742405146
2_3_2013-02-08,13662.390660514704
2_3_2013-02-15,13935.755360611445
2_3_2013-02-22,14314.635185834795
2_3_2013-03-01,14486.097389624496
2_3_2013-03-08,13384.076237629277
2_3_2013-03-15,12446.847608895016
2_3_2013-03-22,12217.915958479109
2_3_2013-03-29,12941.80173705269
2_3_2013-04-05,12684.661939949638
2_3_2013-04-12,12188.714965876896
2_3_2013-04-19,12056.90152508558
2_3_2013-04-26,12681.261044899715
2_3_2013-05-03,15291.303698335916
2_3_2013-05-10,14977.343449718566
2_3_2013-05-17,14297.001202013676
2_3_2013-05-24,15404.299604640968
2_3_2013-05-31,15709.656704930512
2_3_2013-06-07,15746.936495410133
2_3_2013-06-14,15890.230218518827
2_3_2013-06-21,15048.432389341577
2_3_2013-06-28,17548.198122868314
2_3_2013-07-05,16694.319049170146
2_3_2013-07-12,21783.678779581816
2_3_2013-07-19,22106.001039525323
2_3_2013-07-26,26164.245204002826
2_4_2012-11-02,45751.57779153134
2_4_2012-11-09,47921.97827822348
2_4_2012-11-16,50133.381148072236
2_4_2012-11-23,52948.22516574295
2_4_2012-11-30,50720.90886563754
2_4_2012-12-07,49921.11825414319
2_4_2012-12-14,50979.9308551668
2_4_2012-12-21,52494.90753594063
2_4_2012-12-28,52777.71276773173
2_4_2013-01-04,49707.265273928875
2_4_2013-01-11,47569.51641526753
2_4_2013-01-18,46088.263033609335
2_4_2013-01-25,46533.67100325554
2_4_2013-02-01,47740.0117314855
2_4_2013-02-08,47879.333992481384
2_4_2013-02-15,46481.01642911822
2_4_2013-02-22,45604.11967614766
2_4_2013-03-01,45157.374053022446
2_4_2013-03-08,45407.033260446435
2_4_2013-03-15,45510.83053108623
2_4_2013-03-22,44998.35564335823
2_4_2013-03-29,44819.16487991763
2_4_2013-04-05,44995.9081116255
2_4_2013-04-12,45583.614787042214
2_4_2013-04-19,45987.3845078976
2_4_2013-04-26,45460.15218628885
2_4_2013-05-03,47285.24922969997
2_4_2013-05-10,47614.99093540098
2_4_2013-05-17,48817.45837387613
2_4_2013-05-24,49671.97975959226
2_4_2013-05-31,49767.175078404805
2_4_2013-06-07,49043.46627005338
2_4_2013-06-14,48779.72340175444
2_4_2013-06-21,48889.14666973449
2_4_2013-06-28,49275.21468558803
2_4_2013-07-05,48890.55125410991
2_4_2013-07-12,48497.49561049134
2_4_2013-07-19,47942.41958718544
2_4_2013-07-26,48252.354088233726
2_5_2012-11-02,32875.94963089839
2_5_2012-11-09,33106.90448434368
2_5_2012-11-16,36065.86593129873
2_5_2012-11-23,45922.70272387542
2_5_2012-11-30,42448.204112004234
2_5_2012-12-07,44485.90570999553
2_5_2012-12-14,53950.0103975168
2_5_2012-12-21,54929.811417018806
2_5_2012-12-28,51563.81107931916
2_5_2013-01-04,39574.825151199184
2_5_2013-01-11,29298.603671505756
2_5_2013-01-18,28123.990765975243
2_5_2013-01-25,28229.097132134557
2_5_2013-02-01,32322.73425021751
2_5_2013-02-08,40056.998711020045
2_5_2013-02-15,34896.56352180539
2_5_2013-02-22,31757.764010511477
2_5_2013-03-01,30445.172190591296
2_5_2013-03-08,28909.811854099375
2_5_2013-03-15,28785.628629692746
2_5_2013-03-22,27954.569411272645
2_5_2013-03-29,29173.832075330436
2_5_2013-04-05,26837.155477321467
2_5_2013-04-12,25936.128973535186
2_5_2013-04-19,24408.9757802394
2_5_2013-04-26,25184.614812140695
2_5_2013-05-03,24943.326404276406
2_5_2013-05-10,25730.342030477055
2_5_2013-05-17,23169.555728222775
2_5_2013-05-24,22043.29202001061
2_5_2013-05-31,22405.5146742391
2_5_2013-06-07,22960.59861093491
2_5_2013-06-14,23637.010053524376
2_5_2013-06-21,23642.984463245073
2_5_2013-06-28,22416.763442561183
2_5_2013-07-05,21860.75158904881
2_5_2013-07-12,20908.91452888256
2_5_2013-07-19,21696.71162887979
2_5_2013-07-26,22013.942177599092
2_6_2012-11-02,4602.002027431653
2_6_2012-11-09,4965.390705280468
2_6_2012-11-16,5553.316420403486
2_6_2012-11-23,7997.106270570641
2_6_2012-11-30,7322.443487568084
2_6_2012-12-07,7839.787982683736
2_6_2012-12-14,9131.704322901991
2_6_2012-12-21,10125.180923840753
2_6_2012-12-28,9695.915239393918
2_6_2013-01-04,6901.434859949202
2_6_2013-01-11,5324.65907333845
2_6_2013-01-18,4641.292922199013
2_6_2013-01-25,4529.859250712408
2_6_2013-02-01,5666.737836655994
2_6_2013-02-08,5558.913451457784
2_6_2013-02-15,4968.909459929299
2_6_2013-02-22,4696.877500825525
2_6_2013-03-01,4675.569679073781
2_6_2013-03-08,4328.196442828714
2_6_2013-03-15,4254.065591456974
2_6_2013-03-22,4090.088713620234
2_6_2013-03-29,4252.614588242277
2_6_2013-04-05,3996.161321999753
2_6_2013-04-12,4020.027375520882
2_6_2013-04-19,4034.763454932915
2_6_2013-04-26,4001.6442732348323
2_6_2013-05-03,4002.497858429985
2_6_2013-05-10,4128.412970474762
2_6_2013-05-17,4226.2937088001045
2_6_2013-05-24,4086.689355959743
2_6_2013-05-31,3933.5030774583433
2_6_2013-06-07,3820.9252904089517
2_6_2013-06-14,3721.780826003266
2_6_2013-06-21,3747.1836660260906
2_6_2013-06-28,3624.210600511015
2_6_2013-07-05,3531.547747130325
2_6_2013-07-12,3357.996759207252
2_6_2013-07-19,3490.9144603371124
2_6_2013-07-26,3480.631464766195
2_7_2012-11-02,40257.056856552925
2_7_2012-11-09,44175.87734376562
2_7_2012-11-16,46507.77391763925
2_7_2012-11-23,64480.08013171507
2_7_2012-11-30,64567.00426243013
2_7_2012-12-07,77423.21751660496
2_7_2012-12-14,101919.36869706216
2_7_2012-12-21,90079.16190748563
2_7_2012-12-28,79695.83659997712
2_7_2013-01-04,51574.07117380515
2_7_2013-01-11,38000.28683859853
2_7_2013-01-18,28858.001430654534
2_7_2013-01-25,32954.01203728762
2_7_2013-02-01,37224.53278631414
2_7_2013-02-08,44404.08338845309
2_7_2013-02-15,45965.87164063879
2_7_2013-02-22,42476.61022930435
2_7_2013-03-01,35957.76941550319
2_7_2013-03-08,34151.69852095525
2_7_2013-03-15,32613.13097667657
2_7_2013-03-22,32688.83598347201
2_7_2013-03-29,35875.181504556094
2_7_2013-04-05,33413.31530989439
2_7_2013-04-12,35085.67713553352
2_7_2013-04-19,34946.20616769407
2_7_2013-04-26,32687.020871304336
2_7_2013-05-03,33731.115670216364
2_7_2013-05-10,35298.40466266284
2_7_2013-05-17,38127.35585391056
2_7_2013-05-24,39695.474103962355
2_7_2013-05-31,40043.69415031727
2_7_2013-06-07,39500.50055513614
2_7_2013-06-14,38465.04339141109
2_7_2013-06-21,37616.743521251316
2_7_2013-06-28,35430.249792005154
2_7_2013-07-05,34692.005520203376
2_7_2013-07-12,32613.18420074696
2_7_2013-07-19,33388.734425937546
2_7_2013-07-26,32249.927294471017
2_8_2012-11-02,63433.84827235221
2_8_2012-11-09,64086.053143962956
2_8_2012-11-16,63645.60188356806
2_8_2012-11-23,62860.85127906676
2_8_2012-11-30,62756.42678456299
2_8_2012-12-07,64476.36780959369
2_8_2012-12-14,66537.46001851348
2_8_2012-12-21,68570.54765394822
2_8_2012-12-28,67064.07103181476
2_8_2013-01-04,63100.586756260134
2_8_2013-01-11,61078.41457102307
2_8_2013-01-18,61240.975892496484
2_8_2013-01-25,63365.81555209441
2_8_2013-02-01,64899.018506866676
2_8_2013-02-08,65393.4174028673
2_8_2013-02-15,64762.97782738589
2_8_2013-02-22,64308.34902268055
2_8_2013-03-01,64015.69825838291
2_8_2013-03-08,63987.63183903233
2_8_2013-03-15,63393.00774201946
2_8_2013-03-22,62558.290335519734
2_8_2013-03-29,62099.39333679339
